store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
6262,Pérenchies,59840,"Avenue Du Bois",,50.66282,2.9739966,,,,,,,,,,,,,,,,,,
6257,Liévin,62800,"Rue Du Fond À Marle",,50.42317,2.77955,,,,,,,,,,,,,,,,,,
6252,Douvrin,62138,"2 Bis Rue Du Général De Gaulle",,50.509624,2.8478756,,,,,,,,,,,,,,,,,,
6247,Dainville,62000,"66 Avenue Jean Mermoz",,50.28402,2.73781,,,,,,,,,,,,,,,,,,
6237,Haubourdin,59320,"81 Rue Albert Vanderhagen",,50.6109,2.9727807,,,,,,,,,,,,,,,,,,
6232,Wavrin,59136,"11B Rue Du Général Koenig",,50.565422,2.9295492,,,,,,,,,,,,,,,,,,
6227,Vendin-Le-Vieil,62880,"1 Place Saint Auguste",,50.450226,2.841203,,,,,,,,,,,,,,,,,,
6222,Wambrechies,59118,"92 Bis Rue De Marquette",,50.684605,3.0596843,,,,,,,,,,,,,,,,,,
6213,Tourcoing,59200,"208 Rue Du Pont Rompu",,50.740196,3.1468892,,,,,,,,,,,,,,,,,,
6212,Avion,62210,"14 Rue Du 4 Septembre",,50.41234,2.8280256,,,,,,,,,,,,,,,,,,
6202,Arras,62000,"43 Rue Ernest Renan",,50.277378,2.778521,,,,,,,,,,,,,,,,,,
6197,Marquette-Lez-Lille,59520,"190 Rue Lalau",,50.670685,3.0693417,,,,,,,,,,,,,,,,,,
6192,Meurchin,62410,"10 Rue Mirabeau",,50.492214,2.8980408,,,,,,,,,,,,,,,,,,
6177,Saint-Laurent-Blangy,62223,"45 Rue Du Général De Gaulle",,50.295864,2.7970881,,,,,,,,,,,,,,,,,,
6172,Annœullin,59112,"71 Rue Roger Salengro",,50.530987,2.939547,,,,,,,,,,,,,,,,,,
6167,Tourcoing,59200,"150 Rue Du Levant",,50.720867,3.1816924,,,,,,,,,,,,,,,,,,
6162,Harnes,62440,"36 Rue Henri Barbusse",,50.44821,2.90384,,,,,,,,,,,,,,,,,,
6157,Lille,59000,"106/116 Boulevard Victor Hugo",,50.622242,3.0606363,,,,,,,,,,,,,,,,,,
6152,"Croix (Nord)",59170,"55 Rue Favreuil",,50.692333,3.1502485,,,,,,,,,,,,,,,,,,
6142,Wasquehal,59290,"4 Rue Jean Jaurès",,50.678505,3.1364315,,,,,,,,,,,,,,,,,,
6137,Acheville,62680,"99 Rue Camille Desmoulins",,50.398006,2.8850026,,,,,,,,,,,,,,,,,,
6132,Wattignies,59139,"25 Rue Clémenceau",,50.5988,3.0540533,,,,,,,,,,,,,,,,,,
6122,Mons-En-Barœul,59370,"6 Rue Jacquard",,50.635937,3.1060774,,,,,,,,,,,,,,,,,,
6112,Ronchin,59155,"13 Rue Lavoisier",,50.6029,3.07524,,,,,,,,,,,,,,,,,,
6102,Roubaix,59100,"43/45 Rue Jules Guesde",,50.68234,3.1798122,,,,,,,,,,,,,,,,,,
6092,Wattrelos,59150,"53 Boulevard Pierre Mendès France",,50.695316,3.2112074,,,,,,,,,,,,,,,,,,
6087,Mons-En-Barœul,59260,"383 Rue Roger Salengro",,50.62508,3.11972,,,,,,,,,,,,,,,,,,
6082,Roubaix,59100,"113 Rue Horace Vernet",,50.67257,3.186009,,,,,,,,,,,,,,,,,,
6067,Hem,59100,"346 Rue Jules Guesde",,50.6611,3.2000723,,,,,,,,,,,,,,,,,,
6062,Bapaume,62450,"72 Rue De La République",,50.10585,2.8622,,,,,,,,,,,,,,,,,,
6057,Villeneuve-D'Ascq,59650,"73 Rue Marcel Bouderiez",,50.619347,3.1500857,,,,,,,,,,,,,,,,,,
6052,Lesquin,59810,"8 Rue Anatole France",,50.589104,3.1161628,,,,,,,,,,,,,,,,,,
6047,Hénin-Beaumont,62110,"1004 Boulevard Schweitzer",,50.416866,2.9734135,,,,,,,,,,,,,,,,,,
6042,Ostricourt,59162,"Rue Jean Baptiste Lebas",,50.464672,3.0295076,,,,,,,,,,,,,,,,,,
6037,Willems,59780,"5 Rue Jean-Baptiste Lebas",,50.63015,3.2363298,,,,,,,,,,,,,,,,,,
6032,Pont-À-Marcq,59710,"21 Avenue Du Général De Gaulle",,50.51797,3.1205404,,,,,,,,,,,,,,,,,,
6027,Vitry-En-Artois,62490,"30 Route Nationale",,50.33235,2.97711,,,,,,,,,,,,,,,,,,
6022,Stenay,55700,"1 Rue Des Sorbiers",,49.48407,5.1996,,,,,,,,,,,,,,,,,,
6012,Waziers,59119,"270 Rue Paul Langevin",,50.388065,3.1026957,,,,,,,,,,,,,,,,,,
6007,Lambres-Lez-Douai,59552,"10 Rue Du Maréchal Joffre",,50.344135,3.0911252,,,,,,,,,,,,,,,,,,
6003,Dechy,59450,"905 Rue Maurice Richard",,50.35492,3.1236167,,,,,,,,,,,,,,,,,,
6002,Orchies,59310,"4 Zone D'Activités L'Europe",,50.472683,3.233743,,,,,,,,,,,,,,,,,,
5997,Masny,59176,"66 Bis Avenue Du 8 Mai 1945",,50.33854,3.19178,,,,,,,,,,,,,,,,,,
5992,Vouziers,08400,"2 Rue Albert Caquot",,49.39477,4.68136,,,,,,,,,,,,,,,,,,
5987,Carignan,08110,"37 De Gaulle",,49.634243,5.1600504,,,,,,,,,,,,,,,,,,
5982,Aniche,59580,"55 Rue Du Général Delestraint",,50.336044,3.250123,,,,,,,,,,,,,,,,,,
5957,Bouchain,59111,"435 Avenue Du Président Kennedy",,50.28784,3.30984,,,,,,,,,,,,,,,,,,
5947,Lourches,59156,"32 Rue Jean Jaures",,50.3122,3.345971,,,,,,,,,,,,,,,,,,
5937,Raismes,59590,"57 Rue Jean Jaures",,50.391502,3.4773698,,,,,,,,,,,,,,,,,,
5932,Vieux-Condé,59690,"1 Rue Jean Jaurés",,50.45501,3.567955,,,,,,,,,,,,,,,,,,
5922,Sedan,08200,"Rue Des Forges",,49.698544,4.920962,,,,,,,,,,,,,,,,,,
5907,Anzin,59410,"77 Rue Jean Jaurès",,50.376663,3.518742,,,,,,,,,,,,,,,,,,
5902,Caudry,59540,"153 Rue De Bruxelles",,50.133526,3.4112499,,,,,,,,,,,,,,,,,,
5892,Saint-Saulve,59880,"208 I Rue Jean Jaurès",,50.374187,3.5624986,,,,,,,,,,,,,,,,,,
5887,Valenciennes,59770,"Avenue Henry Barbusse",,50.35071,3.5404885,,,,,,,,,,,,,,,,,,
5882,Onnaing,59264,"347 Rue Jean Jaurès",,50.39034,3.61198,,,,,,,,,,,,,,,,,,
5867,"Le Cateau-Cambrésis",59360,"43 Avenue Du Maréchal Leclerc Hauteclocque",,50.101826,3.558489,,,,,,,,,,,,,,,,,,
5862,"Le Quesnoy",59530,"135 Route De Valenciennes",,50.262154,3.6327841,,,,,,,,,,,,,,,,,,
5847,Joigny-Sur-Meuse,08120,"42 Rue Victor Hugo",,49.844265,4.7709894,,,,,,,,,,,,,,,,,,
5842,Prix-Lès-Mézières,08000,"1 Boulevard Lucien Pierquin",,49.776524,4.69823,,,,,,,,,,,,,,,,,,
5837,Bavay,59570,"28 Route De Maubeuge",,50.29633,3.81037,,,,,,,,,,,,,,,,,,
5807,Revin,08500,"27 Avenue Jean Baptiste Clément",,49.93801,4.6411023,,,,,,,,,,,,,,,,,,
5787,Fourmies,59610,"8 Roger Couderc",,50.017696,4.0372086,,,,,,,,,,,,,,,,,,
5777,Évreux,27000,"81 Route D'Orléans",,49.00188,1.15386,,,,,,,,,,,,,,,,,,
5765,Amiens,80000,"1 Rue Raymond Gourdain",,49.87652,2.3313198,,,,,,,,,,,,,,,,,,
5758,Aubevoye,27940,"1 Rue Jean Moulin",,49.17319,1.3522136,,,,,,,,,,,,,,,,,,
5750,Longueau,80330,"4 Avenue De L' Arc",,49.868767,2.37201,,,,,,,,,,,,,,,,,,
5742,"Péronne (Somme)",80200,"57/61 Route De Paris",,49.912014,2.934059,,,,,,,,,,,,,,,,,,
5740,Suippes,51600,"1 Route De Reims",,49.129635,4.524276,,,,,,,,,,,,,,,,,,
5728,Ferrières-En-Bray,76220,"Boulevard De Verdun",,49.480213,1.73418,,,,,,,,,,,,,,,,,,
5727,Saint-Quentin,02100,"4 Boulevard Victor Hugo",,49.841785,3.2871504,,,,,,,,,,,,,,,,,,
5722,"Saint-Marcel (Eure)",27200,"8 Route De Rouen",,49.10311,1.467284,,,,,,,,,,,,,,,,,,
5717,Morisel,80110,"Lieu Dit La Fosse Landon",,49.768154,2.4690082,,,,,,,,,,,,,,,,,,
5712,Saint-Memmie,51470,"117 Avenue Jacques Simon",,48.95358,4.38525,,,,,,,,,,,,,,,,,,
5700,Breteuil,60120,"96 Route D'Amiens",,49.638905,2.2805068,,,,,,,,,,,,,,,,,,
5693,Gisors,27140,"Rue Du Faubourg De Neaufles",,49.276474,1.7638793,,,,,,,,,,,,,,,,,,
5692,"La Rivière-De-Corps",10300,"106 Avenue Général Leclerc",,48.29188,4.0323367,,,,,,,,,,,,,,,,,,
5683,Barberey-Saint-Sulpice,10600,"Rue Des Valères",,48.335735,4.025613,,,,,,,,,,,,,,,,,,
5678,Fère,02800,"Boulevard Saint Firmin",,49.661972,3.351561,,,,,,,,,,,,,,,,,,
5673,Roye,80700,"Route De Paris",,49.688713,2.787745,,,,,,,,,,,,,,,,,,
5667,Condren,02700,"Route De Chauny",,49.650314,3.2759044,,,,,,,,,,,,,,,,,,
5662,Reims,51100,"1 Rue Du Commerce",,49.26847,4.03794,,,,,,,,,,,,,,,,,,
5652,Saint-Brice-Courcelles,51370,"2 Rue De La Croix Maurencienne",,49.278385,4.0022383,,,,,,,,,,,,,,,,,,
5642,"Cormontreuil (Marne)",51350,"23 Rue Des Laps",,49.21545,4.043291,,,,,,,,,,,,,,,,,,
5635,Chauny,02300,"122 Rue André Ternynck",,49.622845,3.2065327,,,,,,,,,,,,,,,,,,
5632,Reims,51100,"9004 Avenue Du Maréchal Juin",,49.221794,4.01675,,,,,,,,,,,,,,,,,,
5617,Saint-Just-En-Chaussée,60130,"39 Rue De Tailbouis",,49.511703,2.4287722,,,,,,,,,,,,,,,,,,
5612,Noyon,60400,"Zac Du Mont Renaud",,49.573303,2.9785147,,,,,,,,,,,,,,,,,,
5607,Hardricourt,78250,"25 Avenue Des Aulnes",,49.011566,1.901603,,,,,,,,,,,,,,,,,,
5602,"Vernouillet (Yvelines)",78540,"78 Allée Des Resedas",,48.975876,1.9859099,,,,,,,,,,,,,,,,,,
5598,Thourotte,60150,"2-3 Rue Du Marechal Juin",,49.481815,2.8721812,,,,,,,,,,,,,,,,,,
5597,Vauréal,95490,"60 Mail Georges Brassens",,49.022526,2.0290961,,,,,,,,,,,,,,,,,,
5592,"Bury (Oise)",60250,"1335 Rue Du Grand Pré",,49.313995,2.3342037,,,,,,,,,,,,,,,,,,
5587,Pontoise,95300,"70 Rue De Gisors",,49.054546,2.0941885,,,,,,,,,,,,,,,,,,
5583,Carrières-Sous-Poissy,78955,"598 Route D'Andrésy",,48.95552,2.0427403,,,,,,,,,,,,,,,,,,
5562,Éragny,78700,"243 Rue De L'Ambassadeur",,49.012604,2.0909474,,,,,,,,,,,,,,,,,,
5557,Rantigny,60290,"8 Rue Parmentier",,49.32448,2.4478211,,,,,,,,,,,,,,,,,,
5555,Soissons,02200,"1 Square Du Docteur Salmon",,49.369156,3.324497,,,,,,,,,,,,,,,,,,
5552,Venette,60880,"25 Avenue De L'Europe",,49.40655,2.780503,,,,,,,,,,,,,,,,,,
5550,Compiègne,60200,"2 Rue Gaspard Monge",,49.395714,2.7882793,,,,,,,,,,,,,,,,,,
5547,Persan,60230,"238 Bis Avenue Jacques Vogt",,49.159042,2.2610035,,,,,,,,,,,,,,,,,,
5542,Montesson,78360,"15 Avenue Gabriel Péri",,48.90616,2.1151,,,,,,,,,,,,,,,,,,
5538,Villers-Saint-Paul,60870,"2001 Rue Du Gal De Gaulle",,49.284954,2.4911287,,,,,,,,,,,,,,,,,,
5525,Taverny,95150,"9 Avenue Théodore Monod",,49.027996,2.2053156,,,,,,,,,,,,,,,,,,
5522,Pont-Sainte-Maxence,60700,"1227 Rue Pasteur",,49.30673,2.5981073,,,,,,,,,,,,,,,,,,
5517,Saint-Leu-D'Esserent,60340,"6/12 Route De Creil",,49.223076,2.4290435,,,,,,,,,,,,,,,,,,
5513,Saponay,02130,"Zac De Saponay",,49.207813,3.5008252,,,,,,,,,,,,,,,,,,
5502,Cormeilles-En-Parisis,95240,"Boulevard Des Bois Rochefort",,48.955627,2.2045333,,,,,,,,,,,,,,,,,,
5498,Nanterre,92000,"73 Rue Sadi Carnot",,48.887264,2.20841,,,,,,,,,,,,,,,,,,
5493,Argenteuil,95100,"Boulevard Du Général Leclerc",,48.941208,2.2296836,,,,,,,,,,,,,,,,,,
5487,Eaubonne,95600,"328 Rue Saint Prix",,48.997772,2.2691622,,,,,,,,,,,,,,,,,,
5483,Sannois,95110,"41 Boulevard Gabriel Péri",,48.96535,2.2623885,,,,,,,,,,,,,,,,,,
5482,Lamorlaye,60260,"57 Rue De La Seigneurie",,49.149086,2.4327993,,,,,,,,,,,,,,,,,,
5477,"Saint-Gratien (Val D'Oise)",95210,"10 Boulevard Pasteur",,48.966473,2.2820888,,,,,,,,,,,,,,,,,,
5472,Épinay-Sur-Seine,93800,"70 Route D'Argenteuil",,48.95859,2.2886252,,,,,,,,,,,,,,,,,,
5467,Soisy-Sous-Montmorency,95880,"211 Avenue De La Division Leclerc",,48.978676,2.304713,,,,,,,,,,,,,,,,,,
5463,Levallois-Perret,92300,"55 Rue Raspail",,48.898438,2.291103,,,,,,,,,,,,,,,,,,
5462,Asnières-Sur-Seine,92600,"44-56 Rue Des Grésillons",,48.913994,2.3000507,,,,,,,,,,,,,,,,,,
5457,Clichy,92110,"122 Avenue Du Général Leclerc",,48.909386,2.307204,,,,,,,,,,,,,,,,,,
5452,Clichy,92110,"101-103 Boulevard Victor Hugo",,48.9014,2.3163784,,,,,,,,,,,,,,,,,,
5443,Villers-Cotterêts,02600,"9 Avenue De La Ferté Milon",,49.24978,3.0952976,,,,,,,,,,,,,,,,,,
5438,"Saint-Ouen (Seine Saint Denis)",93400,"89-103 Avenue Gabriel Péri",,48.90392,2.3315158,,,,,,,,,,,,,,,,,,
5428,Sarcelles,95200,"Zac Du Cœur De Ville",,48.987038,2.377126,,,,,,,,,,,,,,,,,,
5425,Paris,75018,"47-55 Rue Belliard",,48.8976,2.345884,,,,,,,,,,,,,,,,,,
5420,Sarcelles,95400,"6 Rue Des Erables",,49.00056,2.3904538,,,,,,,,,,,,,,,,,,
5415,Paris,75010,"8 Boulevard De Strasbourg",,48.87012,2.3550258,,,,,,,,,,,,,,,,,,
5412,"Montmirail (Marne)",51210,"6 Rue De La Guinotterie",,48.871284,3.5568833,,,,,,,,,,,,,,,,,,
5407,Paris,75019,"247 Rue De Crimée",,48.89433,2.3722754,,,,,,,,,,,,,,,,,,
5402,Paris,75010,"53-55 Boulevard De La Villette",,48.8756,2.372241,,,,,,,,,,,,,,,,,,
5392,Garges-Lès-Gonesse,95140,"3 Rue Marcel Cerdan",,48.96178,2.4034276,,,,,,,,,,,,,,,,,,
5387,Fosses,95470,"4 Rue De La Ferme Saint Ladre",,49.0998,2.5269,,,,,,,,,,,,,,,,,,
5385,Paris,75011,"83 Rue Saint Maur",,48.863934,2.378293,,,,,,,,,,,,,,,,,,
5382,Arnouville,95400,"34 Avenue Paul Vaillant Couturier",,48.983494,2.4204078,,,,,,,,,,,,,,,,,,
5380,Paris,75011,"130 Rue Du Chemin Vert",,48.862083,2.384919,,,,,,,,,,,,,,,,,,
5377,Paris,75012,"108-112 Avenue Daumesnil",,48.842636,2.3843412,,,,,,,,,,,,,,,,,,
5372,Paris,75019,"72 Rue Compans",,48.87913,2.3928103,,,,,,,,,,,,,,,,,,
5367,"Goussainville (Val D'Oise)",95190,"Avenue De La Gare",,49.022976,2.4646585,,,,,,,,,,,,,,,,,,
5362,Bobigny,93000,"2 Rue Marat",,48.917606,2.4145744,,,,,,,,,,,,,,,,,,
5358,"Le Bourget",93350,"20 Avenue Jean Jaurès",,48.93326,2.4229178,,,,,,,,,,,,,,,,,,
5357,Provins,77160,"13 Avenue De La Voulzie",,48.54934,3.2955391,,,,,,,,,,,,,,,,,,
5352,Paris,75020,"73 Rue Des Pyrénées",,48.853218,2.405662,,,,,,,,,,,,,,,,,,
5350,Bagnolet,93170,"193 Avenue Gambeta",,48.87552,2.42189,,,,,,,,,,,,,,,,,,
5348,Drancy,93700,"Route De Stalingrad",,48.914146,2.434213,,,,,,,,,,,,,,,,,,
5347,Château-Thierry,02400,"37 Rue De La Prairie",,49.03796,3.3956954,,,,,,,,,,,,,,,,,,
5338,Aulnay-Sous-Bois,93300,"Boulevard Marc Chagall",,48.951115,2.4882653,,,,,,,,,,,,,,,,,,
5335,Noisy-Le-Sec,93100,"284 Rue De Rosny",,48.870026,2.4677947,,,,,,,,,,,,,,,,,,
5332,Bondy,93140,"20/26 Avenue Henri Varagnat",,48.913628,2.483623,,,,,,,,,,,,,,,,,,
5327,Rosny-Sous-Bois,93110,"95/99 Boulevard Alsace Lorraine",,48.88521,2.4853616,,,,,,,,,,,,,,,,,,
5322,Bondy,93140,"77 Avenue Geneviève Anthonioz De Gaulle",,48.894844,2.4879243,,,,,,,,,,,,,,,,,,
5320,Fontenay-Sous-Bois,94120,"4 Rue Roger Salengro",,48.848553,2.4886825,,,,,,,,,,,,,,,,,,
5317,"Villepinte (Seine Saint Denis)",93420,"4-6 Route De Tremblay",,48.966408,2.5424583,,,,,,,,,,,,,,,,,,
5312,Livry-Gargan,93190,"20 À 28 Boulevard Jean Moulin",,48.911602,2.5140426,,,,,,,,,,,,,,,,,,
5307,Sevran,93270,"41 Rue Becquerel",,48.94302,2.53228,,,,,,,,,,,,,,,,,,
5302,Lagny-Le-Sec,60330,"Rue De La Briquerie",,49.096123,2.7395883,,,,,,,,,,,,,,,,,,
5297,Tremblay-En-France,93420,"7 Allée Louis Bréguet",,48.957172,2.5616484,,,,,,,,,,,,,,,,,,
5293,Neuilly-Sur-Marne,93300,"17/25 Avenue Robert Schumann",,48.872925,2.5311944,,,,,,,,,,,,,,,,,,
5288,Livry-Gargan,93190,"45/53 Boulevard De L'Europe",,48.92639,2.54857,,,,,,,,,,,,,,,,,,
5282,Chennevières-Sur-Marne,94430,"1 Route De La Libération",,48.8059,2.5347962,,,,,,,,,,,,,,,,,,
5277,Nangis,77370,"5 Avenue Du Général De Gaulle",,48.561764,3.0152328,,,,,,,,,,,,,,,,,,
5272,Villiers-Sur-Marne,94350,"2 Chemin Des Prunais",,48.83425,2.5481958,,,,,,,,,,,,,,,,,,
5268,Chennevières-Sur-Marne,94430,"1 Avenue De Pince Vent",,48.79609,2.55976,,,,,,,,,,,,,,,,,,
5265,Montfermeil,93370,"1 Rue Des Perriers",,48.90073,2.569029,,,,,,,,,,,,,,,,,,
5260,"La Queue-En-Brie",77340,"1 Chemin Des Quatres Chenes",,48.778465,2.5897765,,,,,,,,,,,,,,,,,,
5257,Villeparisis,77270,"105 Route De Villevaudé",,48.9361,2.6251361,,,,,,,,,,,,,,,,,,
5253,"La Ferté-Gaucher",77320,"Za Le Petit Taillis Rte De Provins",,48.77412,3.2917438,,,,,,,,,,,,,,,,,,
5252,Champs-Sur-Marne,77420,"3 Cours Des Deux Parcs",,48.85192,2.612973,,,,,,,,,,,,,,,,,,
5242,Lognes,77185,"1 Avenue De La Soubriarde",,48.83342,2.6396928,,,,,,,,,,,,,,,,,,
5237,Ozoir-La-Ferrière,77330,"100 Avenue Du Général Leclerc",,48.775616,2.677498,,,,,,,,,,,,,,,,,,
5235,Saint-Thibault-Des-Vignes,77400,"6 Avenue De La Courtillère",,48.868534,2.676456,,,,,,,,,,,,,,,,,,
5222,Chanteloup-En-Brie,77600,"231 Zac Le Clos Du Chêne St Fiacre",,48.855824,2.752604,,,,,,,,,,,,,,,,,,
5212,Meaux,77100,"69 Avenue De La Victoire",,48.957706,2.9141986,,,,,,,,,,,,,,,,,,
5202,Villenoy,77100,"186 Rue Jean Serva",,48.939102,2.8783846,,,,,,,,,,,,,,,,,,
5197,Coulommiers,77120,"2 Rue De L'Orgeval",,48.80274,3.08709,,,,,,,,,,,,,,,,,,
5188,Mézières-Sur-Seine,78402,"Zac Du Pelican",,48.962032,1.8027816,,,,,,,,,,,,,,,,,,
5187,Maisons-Alfort,94700,"34 Avenue Georges Clémenceau",,48.80776,2.443589,,,,,,,,,,,,,,,,,,
5182,Créteil,94000,"5-9 Avenue Du Maréchal De Lattre De Tassigny",,48.79542,2.4584358,,,,,,,,,,,,,,,,,,
5177,Ivry-Sur-Seine,94200,"13 Avenue Pierre Semard",,48.81996,2.381446,,,,,,,,,,,,,,,,,,
5172,Paris,75013,"66 Avenue D'Ivry",,48.824646,2.363834,,,,,,,,,,,,,,,,,,
5167,Saint-Germain-En-Laye,78100,"6 Rue Albert Priolet",,48.900043,2.0742931,,,,,,,,,,,,,,,,,,
5162,Chambourcy,78240,"Route De Mantes",,48.904705,2.0517707,,,,,,,,,,,,,,,,,,
5158,Bonneuil-Sur-Marne,94370,"3 Rue Des Amériques",,48.774113,2.4984434,,,,,,,,,,,,,,,,,,
5157,Suresnes,92150,"49 Avenue Jean Jaurès",,48.865826,2.2022429,,,,,,,,,,,,,,,,,,
5155,Paris,75015,"24-28 Rue H. Labrouste",,48.83545,2.3086247,,,,,,,,,,,,,,,,,,
5150,Paris,75015,"170 Rue St Charles",,48.84152,2.28074,,,,,,,,,,,,,,,,,,
5147,Paris,75014,"89-94 Boulevard Jourdan",,48.82301,2.327707,,,,,,,,,,,,,,,,,,
5143,Créteil,94000,"5 Rue Emmanuel Chabrier",,48.776997,2.463246,,,,,,,,,,,,,,,,,,
5142,Paris,75016,"205-207 Avenue De Versailles",,48.838432,2.2598448,,,,,,,,,,,,,,,,,,
5137,Saint-Cloud,92210,"9 Rue Dailly",,48.84265,2.2208366,,,,,,,,,,,,,,,,,,
5132,Montrouge,92120,"74 Avenue Marx Dormoy",,48.810192,2.3184938,,,,,,,,,,,,,,,,,,
5127,Choisy-Le-Roi,94600,"130 Rue D'Alfortville",,48.77612,2.4161842,,,,,,,,,,,,,,,,,,
5122,Vitry-Sur-Seine,94400,"103 Avenue Rouget De Lisle",,48.779453,2.394391,,,,,,,,,,,,,,,,,,
5118,Clamart,92140,"1 Avenue De La Paix",,48.814823,2.2772756,,,,,,,,,,,,,,,,,,
5108,"Châtillon (Hauts De Seine)",92320,"54 Avenue De Paris",,48.805283,2.292652,,,,,,,,,,,,,,,,,,
5107,Vitry-Sur-Seine,94400,"132-162 Rue Julian Grimau",,48.778458,2.3765128,,,,,,,,,,,,,,,,,,
5102,Sèvres,92310,"38 Rue Grande Rue",,48.82545,2.2151103,,,,,,,,,,,,,,,,,,
5097,Villejuif,94800,"42 Rue De Chevilly",,48.781445,2.3550014,,,,,,,,,,,,,,,,,,
5088,Clamart,92140,"99-103 Rue De La Porte De Trivaux",,48.790234,2.259418,,,,,,,,,,,,,,,,,,
5087,Villeneuve-Le-Roi,94290,"1 Cours De Verdun",,48.733208,2.4069545,,,,,,,,,,,,,,,,,,
5077,Châtenay-Malabry,92290,"149 Rue Auguste Renoir",,48.76536,2.2644396,,,,,,,,,,,,,,,,,,
5070,"Saint-Clément (Yonne)",89100,"2 Rue De La Gaillarde",,48.215473,3.2777605,,,,,,,,,,,,,,,,,,
5068,Fontenay-Le-Fleury,78210,"Rue De L'Aérostation Maritime",,48.80906,2.055496,,,,,,,,,,,,,,,,,,
5067,Plaisir,78370,"6.8 Rue Paul Langevin",,48.83067,1.9554676,,,,,,,,,,,,,,,,,,
5062,Auxerre,89000,"5 Rue Denis Papin",,47.811954,3.584128,,,,,,,,,,,,,,,,,,
5053,Sens,89100,"170 Avenue Senigallia",,48.184452,3.2860386,,,,,,,,,,,,,,,,,,
5052,Draveil,91210,"50 Rue Waldeck Rousseau",,48.686634,2.4340093,,,,,,,,,,,,,,,,,,
5048,"Athis Mons",91200,"Av Foucher De Careil",,48.707794,2.3723361,,,,,,,,,,,,,,,,,,
5045,Palaiseau,91300,"Zac Le Moulin Rte D'Orléans",,48.73018,2.30211,,,,,,,,,,,,,,,,,,
5043,Monéteau,89470,"12 12 Avenue De L'Europe",,47.845963,3.5506864,,,,,,,,,,,,,,,,,,
5038,"Bois-D'Arcy (Yvelines)",78390,"Rue René Laennec",,48.799694,2.0182521,,,,,,,,,,,,,,,,,,
5037,"Morangis (Essonne)",91420,"79 Avenue Charles De Gaulle",,48.70621,2.345653,,,,,,,,,,,,,,,,,,
5032,Palaiseau,91300,"Zac Le Pileu Av Lavoisier",,48.73012,2.23942,,,,,,,,,,,,,,,,,,
5027,Chilly-Mazarin,91380,"57 Avenue Mazarin",,48.704895,2.3137074,,,,,,,,,,,,,,,,,,
5022,Montereau,77130,"1 Rue D'Enfer",,48.3994,2.95084,,,,,,,,,,,,,,,,,,
5017,Saint-Germain-Lès-Corbeil,91250,"2 Allée Louis Tillet",,48.6304,2.4932127,,,,,,,,,,,,,,,,,,
5012,Savigny-Le-Temple,77176,"9 Rue Cobalt",,48.585434,2.5921822,,,,,,,,,,,,,,,,,,
5007,Vert-Saint-Denis,77240,"80 Route Nationale 6",,48.564045,2.63221,,,,,,,,,,,,,,,,,,
5002,Saint-Pierre-Du-Perray,91280,"1 Rue Du Trou Grillon",,48.616287,2.5061588,,,,,,,,,,,,,,,,,,
4998,Longjumeau,91160,"118 Rue Maurice Chemin Départ",,48.69528,2.2870464,,,,,,,,,,,,,,,,,,
4997,Villebon-Sur-Yvette,91140,"Avenue De La Plesse",,48.702774,2.2530706,,,,,,,,,,,,,,,,,,
4992,Voisins-Le-Bretonneux,78960,"29 Rue Des Tilleuls",,48.755943,2.053219,,,,,,,,,,,,,,,,,,
4987,"Grigny (Essonne)",91130,"04-10 Avenue Paul Langevin",,48.65004,2.3992193,,,,,,,,,,,,,,,,,,
4985,Villeneuve-Sur-Yonne,89500,"1 Faubourg Saint Nicolas",,48.090725,3.294924,,,,,,,,,,,,,,,,,,
4982,Évry,91000,"4 Rue Descartes",,48.63499,2.4357266,,,,,,,,,,,,,,,,,,
4977,Morsang-Sur-Orge,91390,"8 Rue Jean Pierre Timbaud",,48.661797,2.3606243,,,,,,,,,,,,,,,,,,
4967,Dammarie-Les-Lys,77190,"536 Rue Des Frères Thibault",,48.5278,2.644824,,,,,,,,,,,,,,,,,,
4962,Coignières,78310,"21 Route Nationale 10",,48.75342,1.9361097,,,,,,,,,,,,,,,,,,
4957,Saintry-Sur-Seine,91100,"29 Boulevard John Kennedy",,48.591034,2.4780877,,,,,,,,,,,,,,,,,,
4952,Gif-Sur-Yvette,91190,"6 Route De L'Abbaye",,48.697197,2.1294098,,,,,,,,,,,,,,,,,,
4943,Samoreau,77210,"16 Rue De La Bernache",,48.42358,2.77235,,,,,,,,,,,,,,,,,,
4942,"Pringy (Seine Et Marne)",77310,"55 Rue De Melun",,48.523045,2.5611448,,,,,,,,,,,,,,,,,,
4940,Ecuelles,77250,"22 Avenue De Sens",,48.36983,2.8276463,,,,,,,,,,,,,,,,,,
4923,Toucy,89130,"Le Haut De La Barnaud",,47.72236,3.31113,,,,,,,,,,,,,,,,,,
4918,Saint-Pierre-Lès-Nemours,77140,"18 Rue Du Clos Saint Jean",,48.270493,2.676164,,,,,,,,,,,,,,,,,,
4917,Ferrières-En-Gâtinais,45210,"2 Rue Du Bois Planté",,48.091827,2.8034282,,,,,,,,,,,,,,,,,,
4912,Châlette-Sur-Loing,45120,"6 Avenue Du Général Leclerc",,48.01274,2.7401605,,,,,,,,,,,,,,,,,,
